CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
05/20/2025,9:00,40.81165,-73.921036,BRONX,1.0,0.0,0,0,0,0,1,0,4816456,2025-05-20 09:00:00,2025-05-20T09:00,2025,5,13.5,0.0,Clear
02/17/2025,15:00,40.84914,-73.86157,BRONX,0.0,0.0,0,0,0,0,0,0,4794236,2025-02-17 15:00:00,2025-02-17T15:00,2025,2,-0.9,0.0,Clear
04/14/2025,8:00,40.901726,-73.90603,BRONX,0.0,0.0,0,0,0,0,0,0,4806166,2025-04-14 08:00:00,2025-04-14T08:00,2025,4,9.7,0.0,Cloudy
09/08/2025,6:00,40.893276,-73.85483,BRONX,0.0,0.0,0,0,0,0,0,0,4841361,2025-09-08 06:00:00,2025-09-08T06:00,2025,9,12.9,0.0,Clear
02/14/2025,17:00,0.0,0.0,BRONX,0.0,0.0,0,0,0,0,0,0,4792875,2025-02-14 17:00:00,2025-02-14T17:00,2025,2,28.0,0.0,Cloudy
06/20/2025,8:00,40.844845,-73.84624,BRONX,1.0,0.0,0,0,0,0,1,0,4821825,2025-06-20 08:00:00,2025-06-20T08:00,2025,6,22.5,0.0,Clear
02/19/2025,0:00,40.87739,-73.86649,BRONX,2.0,0.0,2,0,0,0,0,0,4793535,2025-02-19 00:00:00,2025-02-19T00:00,2025,2,-7.3,0.0,Clear
01/08/2025,20:00,40.84861,-73.91397,BRONX,1.0,0.0,1,0,0,0,0,0,4787736,2025-01-08 20:00:00,2025-01-08T20:00,2025,1,-5.5,0.0,Clear
01/13/2025,12:00,40.842922,-73.90956,BRONX,0.0,0.0,0,0,0,0,0,0,4786105,2025-01-13 12:00:00,2025-01-13T12:00,2025,1,3.5,0.0,Clear
10/16/2025,14:00,40.81049,-73.90507,BRONX,1.0,0.0,0,0,0,0,1,0,4850268,2025-10-16 14:00:00,2025-10-16T14:00,2025,10,15.1,0.0,Clear
06/27/2025,15:00,40.830936,-73.9124,BRONX,2.0,0.0,1,0,0,0,1,0,4828036,2025-06-27 15:00:00,2025-06-27T15:00,2025,6,21.6,0.0,Cloudy
04/19/2025,22:00,40.85048,-73.91543,BRONX,1.0,0.0,1,0,0,0,0,0,4826380,2025-04-19 22:00:00,2025-04-19T22:00,2025,4,21.7,0.0,Cloudy
07/08/2025,15:00,40.885098,-73.90065,BRONX,1.0,0.0,1,0,0,0,0,0,4826240,2025-07-08 15:00:00,2025-07-08T15:00,2025,7,30.4,6.7,Heavy Rain
06/23/2025,13:00,40.851902,-73.91644,BRONX,1.0,0.0,0,0,1,0,0,0,4824482,2025-06-23 13:00:00,2025-06-23T13:00,2025,6,38.0,0.0,Cloudy
04/15/2025,0:00,40.862343,-73.834076,BRONX,1.0,0.0,0,0,0,0,1,0,4806865,2025-04-15 00:00:00,2025-04-15T00:00,2025,4,10.4,4.3,Heavy Rain
02/14/2025,15:00,40.811596,-73.88305,BRONX,1.0,0.0,0,0,0,0,1,0,4792690,2025-02-14 15:00:00,2025-02-14T15:00,2025,2,0.3,0.0,Clear
06/20/2025,0:00,40.88963,-73.91147,BRONX,1.0,0.0,0,0,0,0,1,0,4822392,2025-06-20 00:00:00,2025-06-20T00:00,2025,6,21.9,0.0,Clear
04/18/2025,0:00,40.847366,-73.8995,BRONX,1.0,0.0,0,0,1,0,0,0,4807125,2025-04-18 00:00:00,2025-04-18T00:00,2025,4,7.3,0.0,Clear
08/24/2025,16:00,40.845417,-73.8652,BRONX,1.0,0.0,0,0,1,0,0,0,4837603,2025-08-24 16:00:00,2025-08-24T16:00,2025,8,25.7,0.0,Cloudy
